 AP   F1   A2   A3   A4   A5   A6   AB  TILT  T0   AV   F2   F3   F4   FZ   B1   B2   B3   B4   PH   DU   DP  OPENQ FNP  FNF  GNF GSPD
   0  605    0    0    0    0    0    0    2  344   64 1600 2570 3300  348   80  100  230  200    7   18    0   50  290  782    0    0 
   0  594    0    0    0    0    0    0    2  344   64 1644 2584 3300  346   72  100  230  200    7   18    0   50  290  774    0    0 
   0  580    0    0    0    0    0    0    2  344   64 1569 2598 3300  351   64  100  230  200   32   10    0   50  290  794    0    0 
   0  567    0    0    0    0    0    0    2  346   64 1493 2612 3300  355   57  100  230  200   32   10    0   50  290  810    0    0 
   0  553    0    0    0    0    0    0    2  347   64 1417 2626 3300  360   49  100  230  200   32   10    0   50  290  830    0    0 
   0  540    0    0    0    0    0    0    2  348   64 1341 2640 3300  364   41  100  230  200   32   10    0   50  290  846    0    0 
   0  442    0    0    0    0    0    0    4  349   60 1202 2531 3300  400  130  400  760  200   32   10    0   50  290  990    0    0 
   0  442    0    0    0    0    0    0    4  351   60 1227 2525 3300  400  130  400  760  200   32   10    0   50  290  990    0    0 
   0  442    0    0    0    0    0    0    4  352   60 1253 2519 3300  400  130  400  760  200   32   10    0   50  290  990    0    0 
   0  442    0    0    0    0    0    0    4  353   60 1279 2512 3300  400  130  400  760  200   32   10    0   50  290  990    0    0 
   0  442    0    0    0    0    0    0    4  354   60 1305 2506 3300  400  130  400  760  200   32   10    0   50  290  990    0    0 
   0  442    0    0    0    0    0    0    4  355   60 1330 2499 3300  400  130  400  760  200   32   10    0   50  290  990    0    0 
   0  442    0    0    0    0    0    0    4  356   60 1356 2493 3300  400  130  400  760  200    3   26    0   50  290  990    0    0 
   0  442    0    0    0    0    0    0    4  355   60 1382 2487 3300  400  130  400  760  200    3   26    0   50  290  990    0    0 
   0  442    0    0    0    0    0    0    4  354   60 1408 2480 3300  400  130  400  760  200    3   26    0   50  290  990    0    0 
   0  442    0    0    0    0    0    0    4  353   60 1433 2474 3300  400  130  400  760  200    3   26    0   50  290  990    0    0 
   0  479    0    0    0    0    0    0    2  350   65 1561 2567 3300  369   49  249  479  200    3   26    0   50  290  866    0    0 
   0  500    0    0    0    0    0    0    2  345   65 1580 2560 3300  363   52  224  433  200    3   26    0   50  290  842    0    0 
   0  521    0    0    0    0    0    0    2  340   65 1599 2553 3300  357   54  199  386  200    3   26    0   50  290  818    0    0 
   0  536    0    0    0    0    0    0    2  334   65 1626 2545 3300  351   56  174  339  200    3   26    0   50  290  794    0    0 
   0  551    0    0    0    0    0    0    2  328   65 1653 2537 3300  345   58  149  293  200    3   26    0   50  290  770    0    0 
   0  566    0    0    0    0    0    0    2  322   65 1680 2529 3300  339   61  124  246  200    3   26    0   50  290  746    0    0 
   0  560    0    0    0    0    0    0    2  316   65 1697 2521 3300  332   63  100  200  200    3   26    0   50  290  718    0    0 
   0  554    0    0    0    0    0    0    2  311   65 1713 2513 3300  330   65  100  200  200    3   26    0   50  290  710    0    0 
   0  548    0    0    0    0    0    0    2  306   65 1729 2512 3300  328   67  100  200  200    3   26    0   50  290  702    0    0 
   0  542    0    0    0    0    0    0    2  300   65 1745 2511 3300  326   70  100  200  200    3   26    0   50  290  694    0    0 
   0  537    0    0    0    0    0    0    2  296   65 1762 2511 3300  323   70  100  200  200    3   26    0   50  290  682    0    0 
   0  531    0    0    0    0    0    0    2  291   65 1778 2510 3300  321   70  100  200  200    3   26    0   50  290  674    0    0 
   0  525    0    0    0    0    0    0    2  287   65 1786 2509 3300  319   70  100  200  200    3   26    0   50  290  666    0    0 
   0  519    0    0    0    0    0    0    2  284   65 1794 2508 3300  317   70  100  200  200    3   26    0   50  290  658    0    0 
   0  513    0    0    0    0    0    0    2  280   65 1803 2508 3300  321   70  100  200  200    3   26    0   50  290  674    0    0 
   0  507    0    0    0    0    0    0    2  276   65 1811 2507 3300  324   70  100  200  200    3   26    0   50  290  686    0    0 
   0  501    0    0    0    0    0    0    2  273   65 1821 2506 3300  328   70  100  200  200    3   26    0   50  290  702    0    0 
   0  495    0    0    0    0    0    0    2  270   65 1831 2505 3300  332   70  100  200  200    3   26    0   50  290  718    0    0 
   0  490    0    0    0    0    0    0    2  267   65 1841 2505 3300  336   66  100  200  200    3   26    0   50  290  734    0    0 
   0  484    0    0    0    0    0    0    2  264   65 1851 2504 3300  340   62  100  200  200    3   26    0   50  290  750    0    0 
   0  478    0    0    0    0    0    0    2  261   65 1861 2503 3300  344   58  100  200  200    3   26    0   50  290  766    0    0 
   0  472    0    0    0    0    0    0    2  260   65 1871 2456 3300  348   54  100  200  200    3   26    0   50  290  782    0    0 
   0  466    0    0    0    0    0    0    2  260   65 1881 2410 3300  352   50  100  200  200   31    8    0   50  290  798    0    0 
   0  478    0    0    0    0    0    0    2  261   65 1752 2363 3300  355   46  100  200  200   31    8    0   50  290  810    0    0 
   0  489    0    0    0    0    0    0    2  263   65 1624 2317 3300  359   42  100  200  200   31    8    0   50  290  826    0    0 
   0  501    0    0    0    0    0    0    2  265   65 1495 2270 3300  363   38  100  200  200   31    8    0   50  290  842    0    0 
   0  432    0    0    0    0    0    0    4  268   60 1378 2226 3300  400  130  280  360  200   31    8    0   50  290  990    0    0 
   0  432    0    0    0    0    0    0    4  270   60 1366 2242 3300  400  130  280  360  200   31    8    0   50  290  990    0    0 
   0  432    0    0    0    0    0    0    4  273   60 1350 2239 3300  400  130  280  360  200   31    8    0   50  290  990    0    0 
   0  432    0    0    0    0    0    0    4  276   60 1335 2237 3300  400  130  280  360  200   31    8    0   50  290  990    0    0 
   0  432    0    0    0    0    0    0    4  279   60 1319 2235 3300  400  130  280  360  200    2   16    0   50  290  990    0    0 
   0  432    0    0    0    0    0    0    4  281   60 1304 2232 3300  400  130  280  360  200    2   16    0   50  290  990    0    0 
   0  432    0    0    0    0    0    0    4  283   60 1288 2230 3300  400  130  280  360  200    2   16    0   50  290  990    0    0 
   0  432    0    0    0    0    0    0    4  284   60 1273 2228 3300  400  130  280  360  200    2   16    0   50  290  990    0    0 
   0  467    0    0    0    0    0    0    2  286   65 1257 2225 3300  369   46  189  274  200    2   16    0   50  290  866    0    0 
   0  464    0    0    0    0    0    0    2  287   65 1355 2271 3300  363   48  174  260  200    2   16    0   50  290  842    0    0 
   0  466    0    0    0    0    0    0    2  288   65 1439 2319 3300  357   49  159  246  200    2   16    0   50  290  818    0    0 
   0  468    0    0    0    0    0    0    2  289   65 1523 2367 3300  351   51  144  232  200    2   16    0   50  290  794    0    0 
   0  470    0    0    0    0    0    0    2  291   65 1608 2415 3300  345   52  129  218  200    2   16    0   50  290  770    0    0 
   0  475    0    0    0    0    0    0    2  292   65 1692 2462 3300  339   54  114  204  200    2   16    0   50  290  746    0    0 
   0  480    0    0    0    0    0    0    2  293   65 1680 2510 3300  332   55  100  190  200    2   16    0   50  290  718    0    0 
   0  484    0    0    0    0    0    0    2  295   65 1669 2514 3300  326   57  100  190  200    2   16    0   50  290  694    0    0 
   0  489    0    0    0    0    0    0    2  296   65 1657 2518 3300  320   58  100  190  200    2   16    0   50  290  670    0    0 
   0  494    0    0    0    0    0    0    2  298   65 1646 2521 3300  314   60  100  190  200    2   16    0   50  290  646    0    0 
   0  498    0    0    0    0    0    0    2  300   65 1617 2525 3300  308   60  100  190  200    2   16    0   50  290  622    0    0 
   0  477    0    0    0    0    0    0    2  301   65 1589 2529 3300  302   63  103  199  200    2   16    0   50  290  598    0    0 
   0  455    0    0    0    0    0    0    2  303   65 1559 2533 3300  296   66  106  208  200   42    8    0   50  290  574    0    0 
   0  433    0    0    0    0   10    0    2  306   63 1529 2536 3300  290   69  109  217  200   42    8    0   50  290  550    0    0 
   0  412    0    0    0    0   21    0    3  308   62 1498 2540 3300  290   73  113  226  200   42    8    0   50  290  550    0    0 
   0  390    0    0    0    0   31    0    3  311   60 1468 2544 3300  290   76  116  235  200   42    8    0   50  290  550    0    0 
   0  369    0    0    0    0   42    0    4  313   58 1438 2550 3300  290   79  119  244  200   42    8    0   50  290  550    0    0 
   0  358    0    0    0    0   44    0    4  316   57 1430 2552 3300  290   88  123  253  200   42    8    0   52  290  550    0    0 
   0  347    0    0    0    0   46    0    5  319   56 1421 2554 3300  290   97  126  263  200   42    8    0   54  290  550    0    0 
   0  337    0    0    0    0   48    0    6  322   55 1413 2556 3300  290  105  133  262  200   42    8    0   56  290  550    0    0 
   0  337    0    0    0    0   50    0    7  324   54 1377 2521 3300  290  114  139  261  200   42    8    0   58  290  550    0    0 
   0  337    0    0    0    0   52    0    7  327   53 1342 2486 3300  290  122  146  260  200   42    8    0   60  290  550    0    0 
   0  338    0    0    0    0   52    0    7  329   53 1315 2449 3300  290  131  153  260  200   42    8    0   62  290  550    0    0 
   0  340    0    0    0    0   52    0    7  331   53 1288 2412 3300  290  136  156  250  200   42    8    0   64  290  550    0    0 
   0  349    0    0    0    0    0    0    7  319    0 1250 2371 3300  290  149  159  239  200   45   12    0   62  290  550    0    0 
   0  368    0    0    0    0    0    0    7  308    0 1222 2369 3300  290  166  166  219  200   45   12    0   64  290  550    0    0 
   0  387    0    0    0    0    0    0    7  300    0 1195 2367 3300  290  183  173  199  200   45   12    0   66  290  550    0    0 
   0  406    0    0    0    0    0    0    7  292    0 1168 2365 3300  290  200  180  180  200   45   12    0   68  290  550    0    0 
   0  426    0    0    0    0    0    0    7  286    0 1141 2363 3300  290  200  180  180  200   45   12    0   70  290  550    0    0 
   0  445    0    0    0    0    0    0    7  280    0 1113 2361 3300  290  200  180  180  200   45   12    0   70  290  550    0    0 
   0  464    0    0    0    0    0    0    7  275    0 1086 2359 3300  290  200  180  180  200   45   12    0   70  290  550    0    0 
   0  483    0    0    0    0    0    0    7  271    0 1059 2357 3300  290  200  180  180  200   45   12    0   70  290  550    0    0 
   0  502    0    0    0    0    0    0    7  267    0 1032 2355 3300  290  200  180  180  200   45   12    0   70  290  550    0    0 
   0  521    0    0    0    0    0    0    7  264    0 1004 2353 3300  290  200  180  180  200   45   12    0   70  290  550    0    0 
   0  540    0    0    0    0    0    0    7  261    0  977 2351 3300  290  185  165  170  200   45   12    0   70  290  550    0    0 
   0  559    0    0    0    0   42   59    7  258    0  950 2349 3300  290  170  150  160  200   45   12    0   70  290  550    0    0 
  61  579    0    0    0    0   30   47   20  255    0  924 2347 3300  290  610  110  149  200   45   12    0   68  290  550    0    0 
  61  590    0    0    0    0   20   31   19  253    0  929 2364 3300  290  610  110  144  200   45   12    0   66  290  550    0    0 
  61  601    0    0    0    0   10   15   18  251    0  935 2380 3300  290  610  110  139  200   45   12    0   64  290  550    0    0 
  61  613    0    0    0    0    0    0   17  248    0  946 2390 3300  290  610  110  134  200   45   12    0   62  290  550    0    0 
  61  615    0    0    0    0    0    0   16  246    0  957 2400 3300  290  610  110  129  200   45   12    0   60  290  550    0    0 
  61  616    0    0    0    0    0    0   15  253    0  962 2409 3301  290  610  110  124  200   10   41    0   58  290  550    0    0 
  33  618    0    0    0    0    0    0   14  258   34  968 2419 3301  290  415   90  120  200   10   41   22   56  290  550    0    0 
  30  620    0    0    0    0    0    0   13  263   42  974 2429 3301  290  376   90  120  200   10   41   14   54  290  550    0    0 
  28  621    0    0    0    0    0    0   12  266   50  979 2422 3302  290  338   90  120  200   10   41    6   52  290  550    0    0 
  26  623    0    0    0    0    0    0   11  268   64  985 2415 3302  290  300   90  120  200   10   41    0   50  290  550    0    0 
  23  625    0    0    0    0    0    0   10  271   64  991 2408 3303  290  262   90  120  200   10   41    0   50  290  550    0    0 
  21  626    0    0    0    0    0    0    9  274   64  996 2401 3303  290  224   90  120  200   10   41    0   50  290  550    0    0 
  19  628    0    0    0    0    0    0    8  278   64 1002 2394 3303  290  186   90  120  200   10   41    0   50  290  550    0    0 
  16  629    0    0    0    0    0    0    7  282   64 1007 2387 3304  290  148   90  120  200   10   41    0   50  290  550    0    0 
  14  631    0    0    0    0    0    0    6  287   64 1013 2380 3304  290  110   90  120  200   10   41    0   50  290  550    0    0 
  11  633    0    0    0    0    0    0    5  292   64 1019 2373 3304  290  110   90  120  200   10   41    0   50  290  550    0    0 
   9  634    0    0    0    0    0    0    4  299   64 1024 2366 3305  290  110   90  120  200   10   41    0   50  290  550    0    0 
   7  636    0    0    0    0    0    0    3  306   64 1030 2359 3305  290  110   90  120  200   10   41    0   50  290  550    0    0 
   4  638    0    0    0    0    0    0    2  314   64 1036 2352 3306  290  110   90  120  200   10   41    0   50  290  550    0    0 
   2  639    0    0    0    0    0    0    1  323   64 1041 2345 3306  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  641    0    0    0    0    0    0    0  331   64 1047 2338 3306  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  642    0    0    0    0    0    0    0  341   64 1052 2331 3307  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  644    0    0    0    0    0    0    0  350   64 1058 2324 3307  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  646    0    0    0    0    0    0    0  359   64 1064 2317 3307  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  647    0    0    0    0    0    0    0  368   64 1069 2310 3308  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  649    0    0    0    0    0    0    0  377   64 1075 2303 3308  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  651    0    0    0    0    0    0    0  386   64 1081 2296 3309  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  652    0    0    0    0    0    0    0  394   64 1086 2289 3309  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  654    0    0    0    0    0    0    0  402   64 1092 2282 3309  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  655    0    0    0    0    0    0    0  411   64 1097 2275 3310  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  657    0    0    0    0    0    0    0  418   64 1103 2268 3310  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  659    0    0    0    0    0    0    0  425   64 1109 2261 3310  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  660    0    0    0    0    0    0    0  431   64 1114 2307 3311  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  662    0    0    0    0    0    0    0  438   64 1120 2354 3311  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  664    0    0    0    0    0    0    0  443   64 1126 2401 3312  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  646    0    0    0    0    0    0    0  449   64 1100 2448 3328  290  110   90  120  200   10   41    0   50  290  550    0    0 
   0  628    0    0    0    0    0    0    0  454   64 1074 2495 3345  290  108   90  123  200   10   41    0   50  290  550    0    0 
   0  610    0    0    0    0    0    0    0  459   64 1048 2542 3362  290  106   90  126  200   30   17    0   50  290  550    0    0 
   0  593    0    0    0    0    0    0    0  463   63 1023 2589 3379  290  104   90  129  200   30   17    0   50  290  550    0    0 
   0  575    0    0    0    0    0    0    0  467   63  997 2636 3395  290  103   90  133  200   30   17    0   50  290  550    0    0 
   0  557    0    0    0    0    0    0    0  471   63  971 2682 3412  290  101   90  136  200   30   17    0   50  290  550    0    0 
   0  539    0    0    0    0    0    0    0  474   63  959 2743 3426  370   99   90  139  200   30   17    0   50  290  870    0    0 
   3  532    0    0    0    0    0    0    1  477   63  948 2774 3432  370   98   90  143  200   30   17    0   50  290  870    0    0 
   6  524    0    0    0    0    0    0    2  480   63  936 2805 3438  370   96   90  146  200   30   17    0   50  290  870    0    0 
   9  516    0    0    0    0    0    0    3  483   63  924 2836 3444  370   94   90  149  200   30   17    0   50  290  870    0    0 
   1  509    0    0    0    0    0    0    5  486   63  913 2867 3450  370   93   90  153  200   30   17    0   50  290  870    0    0 
   4  501    0    0    0    0    0    0    6  487   63  901 2898 3456  370   91   90  156  200   30   17    0   48  290  870    0    0 
   7  494    0    0    0    0    0    0    7  490   62  890 2929 3462  370   90   90  160  200   30   17    0   46  290  870    0    0 
  10  494    0    0    0    0    0    0    8  491   61  890 2929 3462  370   90   90  160  200   30   17    0   44  290  870    0    0 
  14  494    0    0    0    0    0    0   10  493   61  890 2929 3462  370   90   90  160  200   30   17   10   42  290  870    0    0 
  17  494    0    0    0    0    0    0   11  495   60  890 2929 3462  370   90   90  160  200   30   17   20   40  290  870    0    0 
  20  494    0    0    0    0    0    0   12  496   59  890 2929 3462  370   97   90  160  200   30   17   30   38  290  870    0    0 
  23  494    0    0    0    0    0    0   13  498   59  890 2929 3462  370  105   90  160  200   30   17   40   36  290  870    0    0 
  27  494    0    0    0    0    0    0   15  499   58  890 2929 3462  370  112   90  160  200   30   17   50   34  290  870    0    0 
  30  494    0    0    0    0    0    0   16  500   58  890 2929 3462  370  120   90  160  200   30   17   60   32  290  870    0    0 
  33  494    0    0    0    0    0    0   17  501   57  890 2929 3462  370  128   90  160  200   30   17   70   30  290  870    0    0 
  36  494    0    0    0    0    0    0   18  503   56  890 2929 3462  370  135   90  160  200   30   17   80   30  290  870    0    0 
  40  494    0    0    0    0    0    0   20  504   56  890 2929 3462  370  143   90  160  200   30   17   90   30  290  870    0    0 
   9  494    0    0    0    0    0    0   20  500    0  890 2929 3462  290   90   90  160  200    0   72   10   32  290  550    0    0 
   9  490    0    0    0    0    0    0   15  495    0  948 2956 3312  290   90   90  160  200    0   72   20   34  290  550    0    0 
   8  490    0    0    0    0    0    0   10  489    0  948 2956 3312  290   90   90  160  200    0   72   30   36  290  550    0    0 
   7  490    0    0    0    0    0    0    5  483    0  948 2956 3312  290   90   90  160  200    0   72   40   38  290  550    0    0 
   6  490    0    0    0    0    0    0    0  477    0  948 2956 3312  290   90   90  160  200    0   72   50   40  290  550    0    0 
   6  490    0    0    0    0    0    0    0  471    0  948 2956 3312  290   90   90  160  200    0   72   60   42  290  550    0    0 
   5  490    0    0    0    0    0    0    0  465    0  948 2956 3312  290   90   90  160  200    0   72   70   44  290  550    0    0 
   4  490    0    0    0    0    0    0    0  459    0  948 2956 3312  290   90   90  160  200    0   72   80   46  290  550    0    0 
   3  490    0    0    0    0    0    0    0  454    0  948 2956 3312  290   90   90  160  200    0   72   90   48  290  550    0    0 
   3  490    0    0    0    0    0    0    0  449    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   2  490    0    0    0    0    0    0    0  445    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   1  490    0    0    0    0    0    0    0  441    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  438    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  434    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  431    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  428    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  425    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  423    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  421    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  419    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  417    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  416    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  414    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  413    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  412    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  411    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  410    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  409    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  409    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  408    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  408    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  408    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  407    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  407    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  406    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  406    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  406    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  406    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  406    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  406    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  405    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  405    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  405    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  405    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  405    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  405    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  405    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   52  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   54  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   56  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   58  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   60  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   62  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   64  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   66  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   68  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   90   90  160  200    0   72   90   70  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   83   99  166  200    0   72   90   70  290  550    0    0 
   0  490    0    0    0    0    0    0    0  404    0  948 2956 3312  290   76  109  173  200    0   72   90   70  290  550    0    0 
   0  728    0    0    0    0    0    0    0  338    0 1196 2681 3300  290  130  100  230  200    0    1    0   50  290  550    0    0 
  36  719    0    0    0    0    0    0   24  336   15 1182 2689 3300  290  221  100  230  200    0    1   22   50  290  550    0    0 
  33  720    0    0    0    0    0    0   22  336   26 1184 2688 3300  290  209  100  230  200    7   30   14   50  290  550    0    0 
  31  721    0    0    0    0    0    0   21  335   36 1186 2687 3300  290  198  100  230  200    7   30    6   50  290  550    0    0 
  29  723    0    0    0    0    0    0   19  334   53 1209 2686 3300  290  184  100  230  200    7   30    0   50  290  550    0    0 
  27  716    0    0    0    0    0    0   18  333   56 1233 2677 3300  290  171  100  230  200    7   30    0   50  290  550    0    0 
  24  710    0    0    0    0    0    0   17  331   58 1256 2668 3300  290  157  100  230  200    7   30    0   50  290  550    0    0 
  22  704    0    0    0    0    0    0   15  330   61 1280 2659 3300  290  143  100  230  200    7   30    0   50  290  550    0    0 
  20  698    0    0    0    0    0    0   14  329   64 1304 2651 3300  290  130  100  230  200    7   30    0   50  290  550    0    0 
  18  690    0    0    0    0    0    0   13  328   64 1325 2643 3300  290  116  100  230  200    7   30    0   50  290  550    0    0 
  15  683    0    0    0    0    0    0   11  326   64 1347 2636 3300  290  114  100  230  200    7   30    0   50  290  550    0    0 
  13  675    0    0    0    0    0    0   10  325   64 1369 2628 3300  290  112  100  230  200    7   30    0   50  290  550    0    0 
  11  668    0    0    0    0    0    0    8  324   64 1390 2621 3300  290  109  100  230  200    7   30    0   50  290  550    0    0 
   9  660    0    0    0    0    0    0    7  323   64 1412 2613 3300  290  107  100  230  200    7   30    0   50  290  550    0    0 
   6  653    0    0    0    0    0    0    6  322   64 1433 2606 3300  290  105  100  230  200    7   30    0   50  290  550    0    0 
   4  645    0    0    0    0    0    0    4  321   64 1455 2598 3300  290  103  100  230  200    7   30    0   50  290  550    0    0 
   2  638    0    0    0    0    0    0    3  320   64 1477 2591 3300  290  100  100  230  200    7   30    0   50  290  550    0    0 
   0  630    0    0    0    0    0    0    2  320   64 1498 2583 3300  290   98  100  230  200    7   30    0   50  290  550    0    0 
   0  623    0    0    0    0    0    0    2  319   64 1520 2576 3300  290   96  100  230  200    7   30    0   50  290  550    0    0 
   0  615    0    0    0    0    0    0    2  318   64 1542 2568 3300  290   94  100  230  200    7   30    0   52  290  550    0    0 
   0  608    0    0    0    0    0    0    2  318   64 1563 2561 3300  290   91  100  230  200    7   30    0   54  290  550    0    0 
